"id";"id_track";"track_configuration_year";"track1";"track2";"line1";"line2";"line3";"pit1";"pit2";"pit3"
6638;148;2012;195,00;112,00;;;"NULL";;;"NULL"
6639;148;2012;199,00;123,00;;;"NULL";;;"NULL"
6640;148;2012;202,00;134,00;;;"NULL";;;"NULL"
6641;148;2012;189,00;142,00;;;"NULL";;;"NULL"
6642;148;2012;167,00;157,00;;;"NULL";;;"NULL"
6643;148;2012;150,00;176,00;;;"NULL";;;"NULL"
6644;148;2012;136,00;202,00;;;"NULL";;;"NULL"
6645;148;2012;117,00;253,00;;;"NULL";;;"NULL"
6646;148;2012;101,00;298,00;;;"NULL";;;"NULL"
6647;148;2012;93,00;327,00;;;"NULL";;;"NULL"
6648;148;2012;89,00;359,00;;;"NULL";;;"NULL"
6649;148;2012;84,00;413,00;;;"NULL";;;"NULL"
6650;148;2012;82,00;427,00;;;"NULL";;;"NULL"
6651;148;2012;91,00;429,00;;;"NULL";;;"NULL"
6652;148;2012;105,00;431,00;;;"NULL";;;"NULL"
6653;148;2012;113,00;440,00;;;"NULL";;;"NULL"
6654;148;2012;127,00;438,00;;;"NULL";;;"NULL"
6655;148;2012;150,00;431,00;;;"NULL";;;"NULL"
6656;148;2012;159,00;422,00;;;"NULL";;;"NULL"
6657;148;2012;151,00;402,00;;;"NULL";;;"NULL"
6658;148;2012;125,00;352,00;;;"NULL";;;"NULL"
6659;148;2012;119,00;336,00;;;"NULL";;;"NULL"
6660;148;2012;125,00;296,00;;;"NULL";;;"NULL"
6661;148;2012;128,00;283,00;;;"NULL";;;"NULL"
6662;148;2012;157,00;266,00;;;"NULL";;;"NULL"
6663;148;2012;168,00;261,00;;;"NULL";;;"NULL"
6664;148;2012;178,00;271,00;;;"NULL";;;"NULL"
6665;148;2012;185,00;292,00;;;"NULL";;;"NULL"
6666;148;2012;196,00;295,00;;;"NULL";;;"NULL"
6667;148;2012;225,00;285,00;;;"NULL";;;"NULL"
6668;148;2012;226,00;269,00;;;"NULL";;;"NULL"
6669;148;2012;210,00;232,00;;;"NULL";;;"NULL"
6670;148;2012;194,00;203,00;;;"NULL";;;"NULL"
6671;148;2012;189,00;188,00;;;"NULL";;;"NULL"
6672;148;2012;204,00;169,00;;;"NULL";;;"NULL"
6673;148;2012;221,00;149,00;;;"NULL";;;"NULL"
6674;1000;2012;227,00;363,00;495,00;363,00;"NULL";495,00;363,00;"NULL"
6675;1000;2012;177,00;364,00;429,00;363,00;"NULL";479,00;350,00;"NULL"
6676;1000;2012;150,00;361,00;365,00;362,00;"start";457,00;334,00;"NULL"
6677;1000;2012;127,00;355,00;321,00;363,00;"NULL";445,00;328,00;"NULL"
6678;1000;2012;106,00;342,00;227,00;363,00;"NULL";363,00;327,00;"start"
6679;1000;2012;81,00;313,00;;;"NULL";278,00;327,00;"NULL"
6680;1000;2012;70,00;274,00;;;"NULL";266,00;333,00;"NULL"
6681;1000;2012;68,00;228,00;;;"NULL";248,00;346,00;"NULL"
6682;1000;2012;73,00;186,00;;;"NULL";234,00;353,00;"NULL"
6683;1000;2012;98,00;147,00;;;"NULL";227,00;363,00;"NULL"
6684;1000;2012;126,00;128,00;;;"NULL";;;"NULL"
6685;1000;2012;155,00;120,00;;;"NULL";;;"NULL"
6686;1000;2012;169,00;118,00;;;"NULL";;;"NULL"
6687;1000;2012;420,00;117,00;;;"NULL";;;"NULL"
6688;1000;2012;529,00;118,00;;;"NULL";;;"NULL"
6689;1000;2012;554,00;119,00;;;"NULL";;;"NULL"
6690;1000;2012;577,00;127,00;;;"NULL";;;"NULL"
6691;1000;2012;598,00;138,00;;;"NULL";;;"NULL"
6692;1000;2012;615,00;155,00;;;"NULL";;;"NULL"
6693;1000;2012;632,00;183,00;;;"NULL";;;"NULL"
6694;1000;2012;638,00;201,00;;;"NULL";;;"NULL"
6695;1000;2012;639,00;222,00;;;"NULL";;;"NULL"
6696;1000;2012;639,00;270,00;;;"NULL";;;"NULL"
6697;1000;2012;635,00;290,00;;;"NULL";;;"NULL"
6698;1000;2012;625,00;311,00;;;"NULL";;;"NULL"
6699;1000;2012;606,00;335,00;;;"NULL";;;"NULL"
6700;1000;2012;589,00;349,00;;;"NULL";;;"NULL"
6701;1000;2012;567,00;358,00;;;"NULL";;;"NULL"
6702;1000;2012;547,00;363,00;;;"NULL";;;"NULL"
6703;1000;2012;495,00;363,00;;;"NULL";;;"NULL"
6704;83;2012;200,00;407,00;112,00;254,00;"NULL";112,00;254,00;"NULL"
6705;83;2012;220,00;422,00;66,00;274,00;"NULL";109,00;264,00;"NULL"
6706;83;2012;235,00;431,00;53,00;280,00;"NULL";97,00;271,00;"NULL"
6707;83;2012;243,00;437,00;46,00;286,00;"NULL";73,00;282,00;"NULL"
6708;83;2012;251,00;438,00;49,00;294,00;"NULL";64,00;288,00;"NULL"
6709;83;2012;254,00;431,00;79,00;317,00;"start";67,00;295,00;"NULL"
6710;83;2012;247,00;410,00;134,00;358,00;"NULL";86,00;309,00;"start"
6711;83;2012;239,00;391,00;200,00;407,00;"NULL";140,00;348,00;"NULL"
6712;83;2012;235,00;377,00;;;"NULL";187,00;383,00;"NULL"
6713;83;2012;237,00;364,00;;;"NULL";193,00;391,00;"NULL"
6714;83;2012;245,00;351,00;;;"NULL";200,00;407,00;"NULL"
6715;83;2012;264,00;336,00;;;"NULL";;;"NULL"
6716;83;2012;288,00;322,00;;;"NULL";;;"NULL"
6717;83;2012;299,00;314,00;;;"NULL";;;"NULL"
6718;83;2012;307,00;304,00;;;"NULL";;;"NULL"
6719;83;2012;309,00;295,00;;;"NULL";;;"NULL"
6720;83;2012;317,00;282,00;;;"NULL";;;"NULL"
6721;83;2012;328,00;275,00;;;"NULL";;;"NULL"
6722;83;2012;340,00;268,00;;;"NULL";;;"NULL"
6723;83;2012;344,00;255,00;;;"NULL";;;"NULL"
6724;83;2012;346,00;240,00;;;"NULL";;;"NULL"
6725;83;2012;356,00;227,00;;;"NULL";;;"NULL"
6726;83;2012;367,00;219,00;;;"NULL";;;"NULL"
6727;83;2012;377,00;216,00;;;"NULL";;;"NULL"
6728;83;2012;394,00;221,00;;;"NULL";;;"NULL"
6729;83;2012;414,00;229,00;;;"NULL";;;"NULL"
6730;83;2012;421,00;231,00;;;"NULL";;;"NULL"
6731;83;2012;430,00;229,00;;;"NULL";;;"NULL"
6732;83;2012;448,00;210,00;;;"NULL";;;"NULL"
6733;83;2012;455,00;202,00;;;"NULL";;;"NULL"
6734;83;2012;464,00;199,00;;;"NULL";;;"NULL"
6735;83;2012;476,00;204,00;;;"NULL";;;"NULL"
6736;83;2012;485,00;213,00;;;"NULL";;;"NULL"
6737;83;2012;492,00;215,00;;;"NULL";;;"NULL"
6738;83;2012;539,00;205,00;;;"NULL";;;"NULL"
6739;83;2012;552,00;202,00;;;"NULL";;;"NULL"
6740;83;2012;619,00;111,00;;;"NULL";;;"NULL"
6741;83;2012;624,00;101,00;;;"NULL";;;"NULL"
6742;83;2012;618,00;95,00;;;"NULL";;;"NULL"
6743;83;2012;605,00;100,00;;;"NULL";;;"NULL"
6744;83;2012;523,00;128,00;;;"NULL";;;"NULL"
6745;83;2012;440,00;149,00;;;"NULL";;;"NULL"
6746;83;2012;352,00;166,00;;;"NULL";;;"NULL"
6747;83;2012;273,00;177,00;;;"NULL";;;"NULL"
6748;83;2012;264,00;177,00;;;"NULL";;;"NULL"
6749;83;2012;255,00;179,00;;;"NULL";;;"NULL"
6750;83;2012;253,00;186,00;;;"NULL";;;"NULL"
6751;83;2012;259,00;194,00;;;"NULL";;;"NULL"
6752;83;2012;271,00;208,00;;;"NULL";;;"NULL"
6753;83;2012;281,00;221,00;;;"NULL";;;"NULL"
6754;83;2012;287,00;231,00;;;"NULL";;;"NULL"
6755;83;2012;291,00;240,00;;;"NULL";;;"NULL"
6756;83;2012;283,00;244,00;;;"NULL";;;"NULL"
6757;83;2012;273,00;245,00;;;"NULL";;;"NULL"
6758;83;2012;263,00;242,00;;;"NULL";;;"NULL"
6759;83;2012;256,00;234,00;;;"NULL";;;"NULL"
6760;83;2012;247,00;218,00;;;"NULL";;;"NULL"
6761;83;2012;238,00;210,00;;;"NULL";;;"NULL"
6762;83;2012;225,00;207,00;;;"NULL";;;"NULL"
6763;83;2012;217,00;210,00;;;"NULL";;;"NULL"
6764;83;2012;220,00;219,00;;;"NULL";;;"NULL"
6765;83;2012;232,00;237,00;;;"NULL";;;"NULL"
6766;83;2012;242,00;255,00;;;"NULL";;;"NULL"
6767;83;2012;248,00;270,00;;;"NULL";;;"NULL"
6768;83;2012;248,00;285,00;;;"NULL";;;"NULL"
6769;83;2012;242,00;295,00;;;"NULL";;;"NULL"
6770;83;2012;230,00;305,00;;;"NULL";;;"NULL"
6771;83;2012;216,00;311,00;;;"NULL";;;"NULL"
6772;83;2012;199,00;312,00;;;"NULL";;;"NULL"
6773;83;2012;180,00;304,00;;;"NULL";;;"NULL"
6774;83;2012;152,00;272,00;;;"NULL";;;"NULL"
6775;83;2012;140,00;257,00;;;"NULL";;;"NULL"
6776;83;2012;132,00;248,00;;;"NULL";;;"NULL"
6777;83;2012;122,00;249,00;;;"NULL";;;"NULL"
6778;83;2012;112,00;254,00;;;"NULL";;;"NULL"
